Start,Duration,IsError
1752970640122108000,2820564167,false
1752970642357143000,643491125,true
1752970640189520000,2852660959,false
1752970642507390000,636388834,true
1752970640257225000,2886534292,false
1752970640325026000,2919511250,false
1752970640392298000,2953840625,false
1752970642781420000,650760250,true
1752970640460044000,2988063167,false
1752970640526905000,3021044625,false
1752970640593875000,3055803125,false
1752970640661609000,3091214625,false
1752970643187337000,650973917,true
1752970640729358000,3127174041,false
1752970640796086000,3160331875,false
1752970643389421000,646459667,true
1752970640863798000,3196017625,false
1752970643523721000,624175209,true
1752970640931555000,3226761708,false
1752970640999432000,3260018833,false
1752970643725033000,627281750,true
1752970641066646000,3292295667,false
1752970643793595000,636362541,true
1752970641134434000,3326393167,false
1752970641203181000,3356879000,false
1752970643996142000,647459500,true
1752970641271776000,3388399334,false
1752970644131117000,625055291,true
1752970641341560000,3421682209,false
1752970641409417000,3453332917,false
1752970641477346000,3485725333,false
1752970641545378000,3521780125,false
1752970641612907000,3552245666,false
1752970644606540000,649851250,true
1752970641680542000,3589280917,false
1752970641747433000,3620232833,false
1752970644809081000,650696166,true
1752970641882500000,3585316125,false
1752970641815235000,3754243791,false
1752970645011783000,650988792,true
1752970641951243000,3719110375,false
1752970642154010000,3616895458,false
1752970645216026000,644086875,true
1752970642288768000,3582876958,false
1752970645353875000,615354708,true
1752970642220929000,3751755542,false
1752970645421680000,647496792,true
1752970642019099000,4055514458,false
1752970645556970000,617720834,true
1752970642575211000,3599459541,false
1752970645624674000,637095959,true
1752970642425011000,3855282334,false
1752970642642862000,3733020708,false
1752970645759201000,630322375,true
1752970642850315000,3632760083,false
1752970642985213000,3595364750,false
1752970642917267000,3763243916,false
1752970642710681000,4070365125,false
1752970646232093000,637701959,true
1752970643254275000,3627802958,false
1752970643052993000,3928758750,false
1752970646435253000,643835209,true
1752970643456376000,3628102041,false
1752970643590842000,3594634750,false
1752970646641049000,634756916,true
1752970643120392000,4164430416,false
1752970643322064000,4066734041,false
1752970643860877000,3626172541,false
1752970643658227000,3929816334,false
1752970647046265000,632913750,true
1752970644063871000,3625690208,false
1752970647114381000,652729334,true
1752970644198793000,3591898208,false
1752970647249641000,632233625,true
1752970644265693000,3625841708,false
1752970644403341000,3588539417,false
1752970647451666000,625351583,true
1752970643928322000,4165189750,false
1752970647519636000,648604000,true
1752970644471186000,3723758417,false
1752970647654601000,624244792,true
1752970644673749000,3623194917,false
1752970644333055000,4065607500,false
1752970647860386000,620218459,true
1752970644537965000,3964658125,false
1752970644876310000,3727857166,false
1752970648062717000,624534417,true
1752970644741303000,3963793708,false
1752970645080366000,3724267042,false
1752970648265493000,632730667,true
1752970644943905000,3963880666,false
1752970645148107000,3861008708,false
1752970648468513000,639460291,true
1752970645489390000,3620209208,false
1752970645283099000,3928714167,false
1752970648671530000,619917875,true
1752970645692427000,3621467542,false
1752970645827058000,3585754417,false
1752970648874681000,619311375,true
1752970645894845000,3619279167,false
1752970646029421000,3585770417,false
1752970649076845000,619485291,true
1752970646097456000,3619325666,false
1752970645962361000,3854984834,false
1752970649279458000,618042000,true
1752970646164631000,3753518042,false
1752970646299643000,3721008250,false
1752970649481271000,619064458,true
1752970646367454000,3761755667,false
1752970646503068000,3722262583,false
1752970649682989000,622305083,true
1752970646570815000,3756305041,false
1752970646776494000,3656429791,false
1752970649884538000,628685875,true
1752970646911816000,3620139333,false
1752970646708814000,3924354084,false
1752970650086083000,627277333,true
1752970646978683000,3757216875,false
1752970647181897000,3654235125,false
1752970650289230000,622471875,true
1752970647317582000,3622059000,false
1752970646843943000,4195911625,false
1752970650494142000,637061167,true
1752970647384604000,3757177541,false
1752970647586752000,3655452417,false
1752970647725287000,3617565084,false
1752970647792451000,3656062750,false
1752970650900389000,630025458,true
1752970647928553000,3618812208,false
1752970647995681000,3651179209,false
1752970651103012000,639342542,true
1752970648130667000,3618297709,false
1752970651170808000,651639792,true
1752970648197713000,3652199750,false
1752970651305637000,627930584,true
1752970648333547000,3619302125,false
1752970648400651000,3653405334,false
1752970651509299000,633962833,true
1752970648536328000,3617132542,false
1752970648603988000,3649825750,false
1752970651712918000,640414417,true
1752970648739300000,3617149250,false
1752970648807134000,3650258209,false
1752970651916297000,633560208,true
1752970648942357000,3619521958,false
1752970649009097000,3654501417,false
1752970649144640000,3619069583,false
1752970649211759000,3652727875,false
1752970652323017000,641281708,true
1752970649346557000,3620523917,false
1752970649413454000,3653280125,false
1752970649549045000,3617466166,false
1752970649615939000,3651153042,false
1752970652728157000,636339584,true
1752970649750739000,3622577042,false
1752970652795189000,625953625,true
1752970649817422000,3657810250,false
1752970652929301000,624843250,true
1752970649951741000,3624414375,false
1752970652997140000,635439541,true
1752970650018991000,3659033125,false
1752970653132246000,623458292,true
1752970650153837000,3628117459,false
1752970650221476000,3660851041,false
1752970653335340000,620164250,true
1752970650357118000,3627275250,false
1752970650426269000,3658149250,false
1752970653538129000,627720250,true
1752970650561739000,3623950500,false
1752970650629451000,3655565375,false
1752970653742296000,632940083,true
1752970650764678000,3629018583,false
1752970650832477000,3656028417,false
1752970653945407000,627930333,true
1752970650968576000,3620196042,false
1752970651035265000,3654252792,false
1752970654148233000,638920584,true
1752970650697308000,4095723750,false
1752970651238587000,3656248875,false
1752970651373416000,3622123125,false
1752970651442278000,3655212125,false
1752970654551469000,625940959,true
1752970651577231000,3620728333,false
1752970651644304000,3654477084,false
1752970654754134000,625247333,true
1752970651780997000,3620123167,false
1752970654822713000,630223083,true
1752970651848420000,3653535625,false
1752970654958265000,629243791,true
1752970651983780000,3618439583,false
1752970652050771000,3652434459,false
1752970655161436000,621822834,true
1752970652186921000,3616497791,false
1752970652253890000,3652324542,false
1752970655363372000,623495334,true
1752970652391129000,3616185833,false
1752970652458046000,3651545083,false
1752970655565689000,622196042,true
1752970652592669000,3617426416,false
1752970652119108000,4192039667,false
1752970655768931000,629774291,true
1752970652660296000,3752891750,false
1752970652862286000,3651953042,false
1752970655971444000,636145291,true
1752970652525793000,4091040292,false
1752970653064378000,3655552833,false
1752970656174853000,626399667,true
1752970653200013000,3620509834,false
1752970653267181000,3653342292,false
1752970656377019000,628625458,true
1752970653403192000,3621052125,false
1752970653470950000,3653900417,false
1752970656579742000,623491625,true
1752970653605938000,3620961625,false
1752970653674401000,3653018542,false
1752970656783504000,629062541,true
1752970653810080000,3619053458,false
1752970653877871000,3654643375,false
1752970656986870000,631752958,true
1752970654012961000,3619023542,false
1752970654080708000,3653057208,false
1752970657190130000,642309709,true
1752970654215029000,3618393042,false
1752970654348936000,3586561375,false
1752970657393099000,625158250,true
1752970654282098000,3754911500,false
1752970654484494000,3651975291,false
1752970657596080000,629950959,true
1752970654619602000,3618065333,false
1752970654416664000,3925708458,false
1752970657797513000,619255958,true
1752970654686470000,3755638417,false
1752970654890522000,3652694958,false
1752970658000933000,619155875,true
1752970655026023000,3617105584,false
1752970655093632000,3649660917,false
1752970658203040000,621800375,true
1752970655228587000,3617209375,false
1752970655296170000,3649822083,false
1752970658406078000,629186500,true
1752970655431272000,3615553750,false
1752970655498675000,3648427958,false
1752970658609647000,637086250,true
1752970655633420000,3615679708,false
1752970655701196000,3648828417,false
1752970658812199000,623113792,true
1752970655836679000,3614435625,false
1752970655903727000,3652053833,false
1752970659012885000,625210959,true
1752970656039267000,3614285667,false
1752970656107045000,3646583958,false
1752970659214697000,636173500,true
1752970656242345000,3613291083,false
1752970656309243000,3648359791,false
1752970656444880000,3616180625,false
1752970656512004000,3650701542,false
1752970659620058000,617297125,true
1752970656647554000,3615005583,false
1752970656715392000,3650307083,false
1752970659822542000,621065458,true
1752970656851253000,3614975000,false
1752970659889906000,626818958,true
1752970656918992000,3649770333,false
1752970660025294000,622372583,true
1752970657055333000,3613991209,false
1752970657122308000,3652133875,false
1752970660228070000,627077417,true
1752970657257997000,3615513875,false
1752970657325161000,3650691250,false
1752970660431659000,628940959,true
1752970657460908000,3616159458,false
1752970657528374000,3650424208,false
1752970660635152000,625899792,true
1752970657662892000,3616294458,false
1752970657729859000,3654019000,false
1752970660837646000,635075042,true
1752970657865261000,3617825791,false
1752970657933096000,3650725167,false
1752970661041000000,639276750,true
1752970658068120000,3616646000,false
1752970658135034000,3650428875,false
1752970661244287000,638823500,true
1752970658270809000,3614843209,false
1752970658338183000,3647820417,false
1752970658473877000,3614864584,false
1752970658541758000,3648319292,false
1752970658677285000,3613323250,false
1752970658744113000,3646832750,false
1752970661854021000,640375125,true
1752970658879072000,3617423375,false
1752970661921833000,653790541,true
1752970658945778000,3648028292,false
1752970659080735000,3616058917,false
1752970659147518000,3650784042,false
1752970659282525000,3619639833,false
1752970662257257000,651785792,true
1752970659349974000,3650832375,false
1752970659485023000,3617943583,false
1752970662533397000,654659417,true
1752970659552271000,3652433916,false
1752970662668358000,623958708,true
1752970659687911000,3616060667,false
1752970662736355000,637497042,true
1752970659754756000,3651894000,false
1752970662870897000,627194875,true
1752970659417146000,4093073334,false
1752970662938407000,644386375,true
1752970659957509000,3655909833,false
1752970663072566000,629232750,true
1752970660093137000,3620846625,false
1752970660160276000,3653989958,false
1752970663273532000,628249625,true
1752970660295846000,3617849542,false
1752970660363918000,3650921583,false
1752970660499508000,3616327042,false
1752970660567255000,3649340000,false
1752970663678533000,633760917,true
1752970660703095000,3614133875,false
1752970660770204000,3651902334,false
1752970660905418000,3617539584,false
1752970660973160000,3650963542,false
1752970664083200000,625745542,true
1752970661108285000,3618004750,false
1752970664151082000,648772250,true
1752970661176092000,3647786708,false
1752970664285162000,637846292,true
1752970661312103000,3613710542,false
1752970661379532000,3651368458,false
1752970661515629000,3619854750,false
1752970661582740000,3654480125,false
1752970661718894000,3620504416,false
1752970661786403000,3657956250,false
1752970661447881000,4101938084,false
1752970661988879000,3666276208,false
1752970661650743000,4106620750,false
1752970662190270000,3670608792,false
1752970662328784000,3637970958,false
1752970662056370000,4015408792,false
1752970662396960000,3777616375,false
1752970662600915000,3680269417,false
1752970662123210000,4258469291,false
1752970662463664000,4023945875,false
1752970662803561000,3789953167,false
1752970663005650000,3689151584,false
1752970663139755000,3661900292,false
1752970663206632000,3702469625,false
1752970663341416000,3675974500,false
1752970663408286000,3707768959,false
1752970663543775000,3674459000,false
1752970663610669000,3708523917,false
1752970663746064000,3677418083,false
1752970663813913000,3709927833,false
1752970663948645000,3675257792,false
1752970663475603000,4248536083,false
1752970664015455000,3816230708,false
1752970664217922000,3712823375,false
1752970664353077000,3678429167,false
1752970663881696000,4249997041,false
1752970664419859000,3818152792,false
1752970664622185000,3717625333,false
1752970664554725000,3886186542,false
1752970664889456000,3654772500,false
1752970664486917000,4158625167,false
1752970664689100000,4057929667,false
1752970665090258000,3761331208,false
1752970665290993000,3661774208,false
1752970665491598000,3566147584,false
1752970665694553000,3469126541,false
1752970665898279000,3370187333,false
1752970666098668000,3276679167,false
1752970666299946000,3181247083,false
1752970666500670000,3084809333,false
1752970666701499000,2982939667,false
1752970666902732000,2884918917,false
1752970667104141000,2784226959,false
1752970667305396000,2687989958,false
1752970667506260000,2590492250,false
1752970667706506000,2493516791,false
1752970667906737000,2399209583,false
1752970668110985000,2295672666,false
1752970668311490000,2196234584,false
1752970668511789000,2100368167,false
1752970668714717000,1997288958,false
1752970668915959000,1901901083,false
1752970669118068000,1805192375,false
1752970669318663000,1709217208,false
1752970669519870000,1615907250,false
1752970669720547000,1519184166,false
1752970669922318000,1416466875,false
1752970670124009000,1319879375,false
1752970670324404000,1220514625,false
1752970670526026000,1123595208,false
1752970670727170000,1019531167,false
1752970670927788000,925251625,false
1752970671128941000,824146084,false
1752970671329420000,724701667,false
1752970671530918000,625331750,false
1752970671731918000,527663917,false
1752970671933124000,425519042,false
1752970672134325000,329396875,false
1752970672335474000,227297584,false
1752970672535716000,129281833,false
1752970672736761000,109775500,false
1752970672937253000,104857583,false
1752970673138321000,108837334,false
1752970673338683000,105399042,false
1752970673539931000,117687750,false
1752970673741252000,107686459,false
1752970673942471000,109702959,false
1752970674142817000,118127167,false
1752970674343892000,111267083,false
1752970674544992000,111325458,false
1752970674745755000,113008584,false
1752970674946005000,113929625,false
1752970675147053000,110647542,false
1752970675347831000,108374333,false
1752970675548885000,110436291,false
1752970675749719000,108231125,false
1752970675951064000,118897542,false
1752970676152219000,116315958,false
1752970676353353000,112963208,false
1752970676554477000,115214333,false
1752970676755614000,105754167,false
1752970676956930000,107340583,false
1752970677158101000,112956542,false
1752970677359172000,120107291,false
1752970677559961000,114383250,false
1752970677761103000,113859833,false
1752970677962233000,111953500,false
1752970678163221000,108757792,false
1752970678366980000,109008958,false
1752970678567754000,112571250,false
1752970678768899000,115844291,false
1752970678970051000,124160542,false
1752970679170615000,112227334,false
1752970679371473000,117569541,false
1752970679572604000,112712000,false
1752970679773741000,106186667,false
1752970679974645000,116335542,false
1752970680175302000,112828208,false
1752970680376435000,109485292,false
1752970680577543000,111321416,false
1752970680778692000,113353916,false
1752970680979816000,115482459,false
1752970681181000000,110757125,false
1752970681382050000,113295000,false
1752970681583146000,110372625,false
1752970681784196000,111642333,false
1752970681985337000,114482000,false
1752970682185998000,112802875,false
1752970682387158000,115504875,false
1752970682588285000,108751875,false
1752970682789405000,109847167,false
1752970682989499000,105762375,false
1752970683190567000,110388542,false
1752970683391057000,113958791,false
1752970683592193000,117468500,false
1752970683793383000,120858625,false
1752970683994558000,116000750,false
1752970684195703000,114150542,false
1752970684396693000,115988042,false
1752970684597762000,111349542,false
1752970684798862000,116314583,false
1752970684999857000,117703667,false
1752970685201007000,113215291,false
1752970685402058000,113174500,false
1752970685603219000,113389917,false
1752970685804549000,112859208,false
1752970686005681000,109390750,false
1752970686206166000,115384000,false
1752970686407313000,112674041,false
1752970686607922000,108093792,false
1752970686809066000,111175042,false
1752970687010215000,112742292,false
1752970687211363000,115014708,false
1752970687412495000,112071625,false
1752970687613633000,113220666,false
1752970687814772000,113664209,false
1752970688015886000,109193041,false
1752970688217037000,108897292,false
1752970688418191000,110137250,false
1752970688619341000,115600084,false
1752970688820036000,114106000,false
1752970689021175000,108952083,false
1752970689222367000,115043667,false
1752970689422643000,108675375,false
1752970689623849000,113161792,false
1752970689824990000,108618459,false
1752970690025473000,110581834,false
1752970690226207000,114309250,false
1752970690427335000,114418375,false
1752970690627697000,113324709,false
1752970690828436000,118369291,false
1752970691029374000,111121542,false
1752970691230524000,114622250,false
1752970691431672000,114681042,false
1752970691632856000,115670875,false
1752970691834012000,113362458,false
1752970692037817000,111851708,false
1752970692241075000,116789875,false
1752970692443905000,113557792,false
1752970692645008000,117093875,false
1752970692846175000,112572292,false
1752970693047287000,108505000,false
1752970693247863000,113936959,false
1752970693449017000,112566583,false
1752970693650147000,111789375,false
1752970693851313000,112907083,false
1752970694052105000,113458167,false
1752970694253241000,114765709,false
1752970694454461000,115475000,false
1752970694655591000,112343000,false
1752970694855830000,112831584,false
1752970695057026000,109859084,false
1752970695258163000,110794875,false
1752970695459053000,109826041,false
1752970695660202000,109084333,false
1752970695861030000,118636833,false
1752970696062125000,108810041,false
1752970696262783000,117189000,false
1752970696463802000,113720375,false
1752970696664839000,106095584,false
1752970696865893000,106094875,false
1752970697066490000,107183917,false
1752970697266828000,109565708,false
1752970697466932000,111342416,false
1752970697667116000,112261500,false
1752970697868015000,106145875,false
1752970698069179000,107519750,false
1752970698269995000,108405833,false
1752970698470159000,112252084,false
1752970698670480000,110188625,false
1752970698871527000,108698417,false
1752970699072629000,106017500,false
1752970699273706000,110030417,false
1752970699474795000,106322458,false
